id	name	reactions
PWY-5774	saponin biosynthesis IV	RXN-19690|RXN-19689|RXN-19688|RXN-19687|RXN-19686|RXN-9038|RXN-9037|RXN-9036|RXN-9035
PWY-7473	avenacin A-1 biosynthesis	RXN-7570|RXN-15391|RXN-15392|RXN-15388|RXN-15386|RXN-15385|RXN-15384|RXN-15383
PWY-6005	marneral biosynthesis	RXN-19693|RXN-9664
PWY-6098	diploterol biosynthesis	RXN-4961|5.4.99.17-RXN
PWY-6767	4,4'-diapolycopenedioate biosynthesis	RXN-12263|RXN-12260|RXN-12258|RXN-9305|RXN-9304|RXN-9303|RXN-12225|RXN-12223|RXN-9301
PWY-7068	ursolate biosynthesis	RXN-13502|RXN-13501|RXN-13500
PWY-5759	saponin biosynthesis III	RXN-19691|RXN-9014|RXN-9013|RXN-9012
PWY-5992	thalianol and derivatives biosynthesis	RXN-9631|RXN-9637|RXN-9630
PWY-7475	des-methyl avenacin A-1 biosynthesis	RXN-11853|RXN-15390
PWY-6095	dammara-20,24-diene biosynthesis	RXN-9895
PWY-112	lupeol biosynthesis	RXN-111
PWY-6109	mangrove triterpenoid biosynthesis	RXN-8434|CYCLOARTENOL-SYNTHASE-RXN|RXN-9915|RXN-111|RXN-9916|RXN-7570
PWY-5377	alpha-amyrin biosynthesis	RXN-8434
PWY-7067	betulinate biosynthesis	RXN-13499|RXN-13498|RXN-13497
PWY-5756	saponin biosynthesis II	RXN-9007|RXN-9006|RXN-9008|RXN-9005|RXN-9004|RXN-9001|RXN-9002|RXN-9000
PWY-7096	triclosan resistance	RXN-17126
PWY-7072	hopanoid biosynthesis (bacteria)	RXN-17128|RXN-17129|RXN-12263|RXN-13535|RXN-4961|RXN-13534|RXN-12337|RXN-13533|RXN-13532|RXN-13531|RXN-13530|RXN-13529|RXN-13528|5.4.99.17-RXN
PWY-5875	staphyloxanthin biosynthesis	RXN-12263|RXN-9309|RXN-9308|RXN-9307|RXN-9306|RXN-9305|RXN-9304|RXN-9301|RXN-9303
PWY-7474	avenacin A-2 biosynthesis	RXN-15389
PWY-6174	mevalonate pathway II (haloarchaea)	RXN-10068|RXN-10067|IPPISOM-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN
PWY-6828	linezolid resistance	RXN-12465
PWY-922	mevalonate pathway I (eukaryotes and bacteria)	IPPISOM-RXN|DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN|PHOSPHOMEVALONATE-KINASE-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN
PWY-8125	mevalonate pathway IV (archaea)	RXN-21277|RXN-21278|RXN-10068|IPPISOM-RXN|MEVALONATE-KINASE-RXN|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN
PWY-7524	mevalonate pathway III (Thermoplasma)	IPPISOM-RXN|RXN-10068|RXN-15649|RXN-15648|RXN-15647|1.1.1.34-RXN|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN
PWY-7560	methylerythritol phosphate pathway II	IPPISOM-RXN|2.7.7.60-RXN|2.7.1.148-RXN|ISPH2-RXN|RXN0-884|RXN0-882|RXN0-302|DXPREDISOM-RXN|DXS-RXN
NONMEVIPP-PWY	methylerythritol phosphate pathway I	RXN-15878|IPPISOM-RXN|2.7.7.60-RXN|2.7.1.148-RXN|ISPH2-RXN|RXN0-884|RXN0-302|DXPREDISOM-RXN|DXS-RXN
PWY-7945	2,2'-bis-(4-hydroxy-3-methybut-2-enyl)-beta,beta-carotene monoglucoside biosynthesis	RXN-19173|RXN-19172|RXN-19170|RXN-16704|RXN-19166|RXN-16703|RXN-19167
PWY-7944	bacterioruberin biosynthesis	RXN-16710|RXN-16709|RXN-16704|RXN-19166|RXN-16703|RXN-19167
PWY18HP-2	decaprenoxanthin diglucoside biosynthesis	RXN-19174|RXN18HP-8|RXN18HP-9|RXN18HP-7|RXN18HP-6
PWY-7946	sarcinaxanthin diglucoside biosynthesis	RXN-19176|RXN-19175|RXN-19171|RXN18HP-8|RXN18HP-9
PWY-5305	bixin biosynthesis	RXN-8239|RXN-8238|RXN-8237|RXN-8236
PWY-6681	neurosporaxanthin biosynthesis	RXN-11998|RXN-11989|RXN-11976|RXN-12001|RXN-12000|RXN-11999|RXN-11974
PWY-5398	crocetin esters biosynthesis	RXN-8471|RXN-8472|RXN-8473|RXN-8474|RXN-8475|RXN-8476
PWY-7803	tRNA splicing II	RXN-17942|3.1.27.9-RXN
PWY-5397	crocetin biosynthesis	RXN-15980|RXN-15979|RXN-15978|RXN-8477|RXN-8470
PWY-6475	trans-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)	RXN-12244|RXN-12243|RXN-11357|RXN-8042|RXNARA-8002|2.5.1.32-RXN|RXN-11356|RXN-11354
PWY-7938	isorenieratene biosynthesis I (actinobacteria)	RXN-19134|RXN-19133|RXN1F-151|RXN1F-150
PWY-7941	isorenieratene biosynthesis II (Chlorobiaceae)	RXN-19136|RXN-19134
PWY-6689	tRNA splicing I	RXN-17941|RXN-17940|RXN-17939|3.1.27.9-RXN|2.7.1.160-RXN|RXN-12055|RXN-10034
PWY-5047	gibberellin biosynthesis IV (Gibberella fujikuroi)	1.14.13.78-RXN|RXN-5242|RXN-7580|1.14.13.79-RXN|RXN1F-160|RXN1F-166|RXN-7625|RXN-7634|RXN-7624|RXN1F-161|RXN-7621|RXN-6545|RXN-7617|RXN-7619|RXN-6549
PWY-5036	gibberellin biosynthesis II (early C-3 hydroxylation)	RXN-7591|RXN-7590|RXN-6522|RXN-7589|RXN-6544
PWY-7232	gibberellin biosynthesis V	RXN-14327|RXN-14318|RXN-14317
PWY-5035	gibberellin biosynthesis III (early C-13 hydroxylation)	RXN-6524|RXN1F-170|RXN1F-101|RXN1F-169|RXN1F-168|RXN1F-143|RXN1F-167
PWY-5070	gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)	RXN1F-165|RXN-6541|RXN1F-99|RXN-6523|RXN1F-164|RXN1F-163|RXN1F-162
PWY-4961	beta-pyrazole-1-ylalanine biosynthesis	RXN-7443|RXN-7442|RXN-7441|2.5.1.51-RXN
PWY-5021	willardiine and isowillardiine biosynthesis	RXN-7543|RXN-7541
PWY-1	lathyrine biosynthesis	RXN-7|RXN-6|RXN-5
PWY-5	canavanine biosynthesis	RXN-25|RXN-22|RXN-10|RXN-9
PWY-4985	mimosine biosynthesis	RXN-7461
PWY-8295	nitrite biosynthesis	RXN-22527|RXN-22528
PWY-5388	N-glucosylnicotinate metabolism	NICOTINATE-GLUCOSYLTRANSFERASE-RXN
PWY-6852	senecionine N-oxide biosynthesis	1.14.13.101-RXN
PWY-5399	betacyanin biosynthesis	RXN-13061|RXN-5861|RXN-8482|RXN-8481|RXN-8480|RXN-8479|RXN-8478|RXN-8483
PWY-5404	betaxanthin biosynthesis (via dopaxanthin)	RXN-8490|RXN-8489|RXN-8491|RXN-8488|RXN-8487
PWY-5439	betacyanin biosynthesis (via dopamine)	RXN-8625|RXN-8624|RXN-8623
PWY-5394	betalamic acid biosynthesis	TYROSINE-3-MONOOXYGENASE-RXN|RXN-8461|RXN-8460
PWY-5403	betaxanthin biosynthesis (via dopamine)	RXN-8486|RXN66-221
PWY-5426	betaxanthin biosynthesis	RXN-8567|RXN6666-7|RXN66-221
PWY-5400	amaranthin biosynthesis	RXN-8493|RXN-8492|RXN-8485|RXN-8484
PWY-5316	nicotine biosynthesis	RXN-8444|L-ASPARTATE-OXID-RXN|QUINOLINATE-SYNTHA-RXN|QUINOPRIBOTRANS-RXN|RXN-13060|RXN-13059|RXN-13058|RXN-13057|RXN-8248
PWY-5110	trigonelline biosynthesis	NICOTINATE-N-METHYLTRANSFERASE-RXN
PWY-5752	piperine biosynthesis	PIPERIDINE-N-PIPEROYLTRANSFERASE-RXN
PWY-8080	kainate biosynthesis	RXN-20852|RXN-20851|RXN-20850
PWY-5468	lupanine biosynthesis	LYSDECARBOX-RXN|RXN-8694|RXN-8693|RXN-8692|RXN-8688
PWY-3901	berberine biosynthesis	TETRAHYDROBERBERINE-OXIDASE-RXN|1.1.3.36-RXN|2.1.1.117-RXN|RETICULINE-OXIDASE-RXN
PWY-5470	palmatine biosynthesis	RETICULINE-OXIDASE-RXN|2.1.1.117-RXN|2.1.1.118-RXN|2.1.1.89-RXN|RXN-8699|RXN-8698
PWY-6337	dehydroscoulerine biosynthesis	RETICULINE-OXIDASE-RXN|RXN-10888
PWY-7522	(R)-canadine biosynthesis	RXN-15641|RXN-15640
PWY-5287	sanguinarine and macarpine biosynthesis	RXN-15538|RXN-15514|RXN-9276|RXN-9275|RXN-8183|2.1.1.120-RXN|1.14.13.57-RXN|2.1.1.119-RXN|1.14.13.56-RXN|RXN-8181|RXN-8180|RXN-8179|1.5.3.12-RXN|1.14.13.55-RXN|1.1.3.32-RXN|1.14.21.2-RXN|RETICULINE-OXIDASE-RXN
PWY-5876	magnoflorine biosynthesis	RXN-9315|RXN-9314
PWY-7507	chelerythrine biosynthesis	RETICULINE-OXIDASE-RXN|2.1.1.117-RXN|1.1.3.36-RXN|RXN-13806|RXN-15543|RXN-15542|RXN-15541|RXN-13828|1.14.13.37-RXN
PWY-8031	epiberberine biosynthesis	RXN-20168|RXN-20167|RXN-19238|RETICULINE-OXIDASE-RXN
PWY-5270	morphine biosynthesis	RXN-8142|1.5.1.27-RXN|RXN-8152|MORPHINE-6-DEHYDROGENASE-RXN|1.1.1.247-RXN|RXN-8151|RXN-8150|RXN-8149|RXN-8147|RXN-8144|2.3.1.150-RXN|1.1.1.248-RXN|1.1.3.35-RXN
PWY-5472	bisbenzylisoquinoline alkaloid biosynthesis	RXN-8702|1.1.3.34-RXN
PWY-7363	papaverine biosynthesis	2.1.1.121-RXN|RXN-14879|RXN-8700|RXN-14873|RXN-14872|RXN-14870|RXN-14869|RXN-14871|RXN-14834
PWY-8030	coptisine biosynthesis	RXN-20166|1.1.3.32-RXN|1.14.21.2-RXN|RETICULINE-OXIDASE-RXN
PWY-8259	arsenic detoxification (plants)	TRANS-RXN0-551|RXN-22385|RXN-982|TRANS-RXN0-550|RXN-22340|RXN-22341
PWY-5040	theobromine biosynthesis II (via xanthine)	RXN-7603|RXN-7602
PWY-5039	theobromine biosynthesis I	RXN-7598|RXN-7597|RXN-7596
PWY-5848	cinchona alkaloids biosynthesis	RXN-22301|RXN-9212|RXN-9219|RXN-9218|RXN-9211
PWY-4202	arsenic detoxification (mammals)	RXN-22403|RXN-22323|RXN-22324|TRANS-RXN0-551|1.20.4.2-RXN|RXN-22337|RXN-22329|RXN-22335|RXN-22336|RXN-22334|RXN-22333|RXN-22332|RXN-22325|2.1.1.138-RXN|RXN-21019|RXN-7001|RXN-7002
PWY-6326	camptothecin biosynthesis	RXN-19633|RXN-14036|RXN-14031|RXN-14030|RXN-10859
PWY-5843	cocaine biosynthesis	RXN-13587|RXN-9203|RXN-9202|RXN-9195|RXN-9196|RXN-9197|RXN-9198|RXN-9199|RXN-9201
PWY-5318	calystegine biosynthesis	RXN-22718|RXN-22717|RXN-8258|TROPINONE-REDUCTASE-RXN
PWY-5317	tropane alkaloids biosynthesis	RXN-22718|RXN-15200|RXN-22720|RXN-10816|RXN-22717|RXN-22716|6-BETA-HYDROXYHYOSCYAMINE-EPOXIDASE-RXN|HYOSCYAMINE-6-DIOXYGENASE-RXN|RXN-8255|RXN-8254|TROPINE-DEHYDROGENASE-RXN
P482-PWY	arsonoacetate degradation	1.20.99.1-RXN|R425-RXN
PWY-5846	colchicine biosynthesis	RXN-13557|RXN-13556|RXN-9210|RXN-9209|RXN-9207|RXN-9206
PWY-8345	malbrancheamide biosynthesis	RXN-22951|RXN-22950|RXN-22944|RXN-22945|RXN-22943|RXN-22946|RXN-22949|RXN-22948|RXN-22947|RXN-19068|RXN-17146
PWY-5877	beta-carboline biosynthesis	AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN|RXN-9320|RXN-9319|RXN-9318|RXN-9317|RXN-9316
PWY-7059	fumigaclavine biosynthesis	RXN-11367|RXN-11366|RXN-13479|RXN-13476|RXN-13477|RXN-13478
PWY-4621	arsenic detoxification (yeast)	RXN-22329|RXN-22335|RXN-22334|RXN-22333|RXN-22332|RXN-982|RXN-22325|TRANS-RXN0-551|TRANS-RXN0-264|RXN-21019|RXN-22320|RXN-22315
PWY-5467	gramine biosynthesis	RXN-8687|RXN-8686|RXN-8685
PWY-7532	acetylaszonalenin biosynthesis	RXN-23391|RXN-23390|RXN-23389|RXN-15669|RXN-15668
PWY-7520	terrequinone A biosynthesis	RXN-15622|RXN-15621|RXN-15610|RXN-15611|RXN-15609|RXN-15608|2.6.1.28-RXN
PWY-6007	(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis II	RXN-19692|RXN-9684
PWY-8266	arsenite methylation (bacterial)	RXN-22329|RXN-22335|RXN-22336|RXN-22334|RXN-22333|RXN-22332|RXN-21019
PWY-5434	(3E)-4,8-dimethylnona-1,3,7-triene biosynthesis I	RXN-11911|RXN-8616|RXN-11575|RXN-8619
PWY-6244	bergamotene biosynthesis II	RXN-10483|RXN-10482|RXN-10481
PWY-6243	bergamotene biosynthesis I	RXN-8621
PWY-6540	costunolide biosynthesis	RXN-20055|RXN-20050|RXN-20049|RXN-15460|RXN-15459|RXN-15458|RXN-11527|RXN-8970|RXN-8969|RXN-8962
PWY-6421	arsenate detoxification IV (mycothiol)	3.6.3.16-RXN|RXN-11189|RXN-11187
PWY-5195	artemisinin and arteannuin B biosynthesis	RXN-20257|RXN-12314|RXN-8058|RXN-8056|RXN-8055|RXN-8053|RXN-8051|RXN-8050|RXN-8046
PWY-7497	3beta-hydroxysesquiterpene lactone biosynthesis	RXN-15533|RXN-15532|RXN-15531
PWY4FS-17	abscisic acid biosynthesis shunt	RXN-19715|RXN-19716|RXN-19718|RXN-19717|RXN4FS-20|RXN4FS-21
PWY-8264	arsenate detoxification I	RXN-22326|TRANS-RXN0-550|RXN-21019|RXN-22366|RXN-22365|RXN-982
PWY-695	abscisic acid biosynthesis	RXN1F-155|RXN-8074|RXN-698|1.2.3.14-RXN|1.1.1.288-RXN
PWY-7791	UMP biosynthesis III	OROTATE-REDUCTASE-NADH-RXN|OROTPDECARB-RXN|OROPRIBTRANS-RXN|DIHYDROOROT-RXN|ASPCARBTRANS-RXN|CARBPSYN-RXN
PWY-7790	UMP biosynthesis II	CARBPSYN-RXN|RXN-9929|OROTPDECARB-RXN|OROPRIBTRANS-RXN|DIHYDROOROT-RXN|ASPCARBTRANS-RXN
PWY-5686	UMP biosynthesis I	DIHYDROOROTATE-DEHYDROGENASE-RXN|OROTPDECARB-RXN|OROPRIBTRANS-RXN|DIHYDROOROT-RXN|ASPCARBTRANS-RXN|CARBPSYN-RXN
PWY-8263	arsenate detoxification III	TRANS-RXN0-551|RXN-982
PHOSPHONOTASE-PWY	2-aminoethylphosphonate degradation I	2.6.1.37-RXN|ACETALD-DEHYDROG-RXN|PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
PWY-7447	2-aminoethylphosphonate degradation III	RXN-15310|RXN-15311
PWY-6832	2-aminoethylphosphonate degradation II	2.6.1.37-RXN|RXN-12513
PWY-7399	methylphosphonate degradation II	RXN-14996|RXN-14995|RXN0-6734|RXN0-6733|RXN0-6732
PWY-8101	arsenate detoxification II	RXN-10737|3.6.3.16-RXN
PWY0-1533	methylphosphonate degradation I	RXN0-6710|RXN0-6734|RXN0-6733|RXN0-6732
PWY-8066	methylphosphonate degradation III	RXN-20740|RXN-20741
PWY-7026	terminal olefins biosynthesis I	RXN-13243
PWY-7869	cis-alkene biosynthesis	RXN-18555|RXN-18556|RXN-18557|RXN-18558
PWY1YI0-1	arsenate detoxification V	RXN1YI0-11|TRANS-RXN1YI0-17
PWY-7035	(9Z)-tricosene biosynthesis	RXN-14486|RXN-14485|RXN-14484|RXN-13322|RXN-20382|RXN-20381|RXN-20380|RXN-20379|RXN-20375|RXN-20376|RXN-20377|RXN-20378|RXN-13289|RXN-13288
PWY-7029	terminal olefins biosynthesis II	RXN-13260
PWY66-420	carnosine biosynthesis	CARNOSINE-SYNTHASE-RXN
PWY-6100	L-carnitine biosynthesis	1.14.11.1-RXN|1.2.1.47-RXN|RXN-9896|TRIMETHYLLYSINE-DIOXYGENASE-RXN
PWY-7535	lovastatin biosynthesis	RXN-15718|RXN-15694|RXN-15674|RXN-15672|RXN-15671|RXN-15690|2.3.1.161-RXN
PPGPPMET-PWY	ppGpp metabolism	GDPKIN-RXN|RXN0-6427|GDPPYPHOSKIN-RXN|GTPPYPHOSKIN-RXN|PPGPPSYN-RXN|PPPGPPHYDRO-RXN
PWY-6405	Rapoport-Luebering glycolytic shunt	RXN-15511|BISPHOSPHOGLYCERATE-MUTASE-RXN|RXN-11102
PWY66-423	fructose 2,6-bisphosphate biosynthesis	6-PHOSPHOFRUCTO-2-KINASE-RXN|3.1.3.46-RXN
PWY-6158	creatine phosphate biosynthesis	CREATINE-KINASE-RXN
PWY-6664	di-myo-inositol phosphate biosynthesis	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN|RXN-11880|RXN-11879|RXN-11877
PWY-8098	cyclic 2,3-bisphosphoglycerate biosynthesis	RXN-20987|RXN-20986
PWY-7054	N-acetylglutaminylglutamine amide biosynthesis	RXN-13456|RXN-13455
PWY-5983	trehalose biosynthesis VI	RXN-9603
TREHALOSESYN-PWY	trehalose biosynthesis III	2.4.1.36-RXN|TREHALOSEPHOSPHA-RXN
PWY-2661	trehalose biosynthesis V	RXN-4301|3.2.1.141-RXN|5.4.99.15-RXN
PWY-881	trehalose biosynthesis II	TREHALOSEPHOSPHA-RXN|RXN-761
PWY-2622	trehalose biosynthesis IV	5.4.99.16-RXN
PWY-5985	trehalose biosynthesis VII	RXN-9613
TRESYN-PWY	trehalose biosynthesis I	TREHALOSEPHOSPHA-RXN|TREHALOSE6PSYN-RXN
GLUCONEO-PWY	gluconeogenesis I	PGLUCISOM-RXN|MALATE-DEH-RXN|1.1.1.39-RXN|TRIOSEPISOMERIZATION-RXN|MALIC-NADP-RXN|PEPSYNTH-RXN|PEPCARBOXYKIN-RXN|2PGADEHYDRAT-RXN|3PGAREARR-RXN|PHOSGLYPHOS-RXN|GAPOXNPHOSPHN-RXN|F16ALDOLASE-RXN|F16BDEPHOS-RXN
PWY66-399	gluconeogenesis III	PGLUCISOM-RXN|MALATE-DEH-RXN|RXN66-526|4.1.1.32-RXN|PYRUVATE-CARBOXYLASE-RXN|TRIOSEPISOMERIZATION-RXN|2PGADEHYDRAT-RXN|RXN-15513|PHOSGLYPHOS-RXN|GAPOXNPHOSPHN-RXN|F16ALDOLASE-RXN|F16BDEPHOS-RXN
PWY0-662	PRPP biosynthesis	PRPPSYN-RXN
PWY-7238	sucrose biosynthesis II	GLUCOKIN-RXN|PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|GLUC1PURIDYLTRANS-RXN|RXN-14353|RXN-14354|SUCROSE-PHOSPHATASE-RXN|SUCROSE-PHOSPHATE-SYNTHASE-RXN
PWY-7347	sucrose biosynthesis III	PGLUCISOM-RXN|SUCROSE-PHOSPHATASE-RXN|SUCROSE-PHOSPHATE-SYNTHASE-RXN
PWY-5410	traumatin and (Z)-3-hexen-1-yl acetate biosynthesis	RXN-23336|RXN-23335|RXN-23334|RXN-12299|RXN-1346|RXN-11852|RXN-1349|RXN-1347|RXN-1345|RXN-1321|HYDROHEX-RXN|LIPOXYGENASE-RXN
PWY-5408	9-lipoxygenase and 9-hydroperoxide lyase pathway	RXN-8503|RXN-8502|RXN-8497|RXN-8495
PWY-735	jasmonic acid biosynthesis	RXN-10708|RXN-10706|RXN-10707|RXN-10696|RXN-10701|RXN-10700|RXN-10699|RXN-10703|RXN-10702|RXN-10698|RXN-10705|RXN-10704|RXN-10697|RXN-10695|RXN-1321|RXN1F-19|12-OXOPHYTODIENOATE-REDUCTASE-RXN|ALLENE-OXIDE-CYCLASE-RXN|RXN-745
PWY-5407	9-lipoxygenase and 9-allene oxide synthase pathway	RXN-8501|RXN-8500|RXN-8499|RXN-8497|RXN-8495
PWY-7216	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	RXN-14251|RXN-14255|RXN-11662|ACETYL-COA-ACETYLTRANSFER-RXN|RXN-5901
PWY-5882	epoxypseudoisoeugenol-2-methylbutanoate biosynthesis	RXN-9312|RXN-12954|RXN-11264|RXN-9335|RXN-9334
PWY-7052	cyanophycin metabolism	RXN-21711|RXN-13440|RXN-13439|3.4.15.6-RXN|6.3.2.30-RXN|6.3.2.29-RXN
PWY-6835	6-gingerol biosynthesis	RXN-12527
PWY-7643	coniferyl alcohol 9-methyl ester biosynthesis	RXN-16476
PWY-8103	kavain biosynthesis	RXN-20966|RXN-20965|RXN-20999|RXN-20998
PWY-8157	avenanthramide biosynthesis	RXN-2621|RXN-2581|2.3.1.133-RXN|PHENYLALANINE-AMMONIA-LYASE-RXN|TRANS-CINNAMATE-4-MONOOXYGENASE-RXN|RXN-21512|4-COUMARATE--COA-LIGASE-RXN|RXN-21513|RXN-21514
PWY1-3	polyhydroxybutanoate biosynthesis	RXN-5901|ACETYL-COA-ACETYLTRANSFER-RXN|RXN1-42
PWY-4421	curcumin glucoside biosynthesis	RXN-13814|RXN-13813|RXN-7067|RXN-7066|RXN-7065|RXN-7064|RXN-7063|RXN-7062
PWY-6673	caffeoylglucarate biosynthesis	2.3.1.98-RXN|RXN-2622|RXN-1126
PWY-7468	benzoyl-beta-D-glucopyranose biosynthesis	RXN-11660
PWY-7682	arabidopyrone biosynthesis	RXN-16817|RXN-16816|RXN-16815|RXN-16814|RXN-16813|RXN-16812|RXN-16811|RXN-16810|RXN-16808|RXN-16807|RXN-16806
PWY-6657	polyhydroxydecanoate biosynthesis	RXN-7699|RXN-11796|RXN-11797
PWY-8104	yangonin biosynthesis	RXN-21009|RXN-21008|RXN-21007
PWY-8260	roxarsone degradation I	3.6.3.16-RXN|RXN-21021
PWY-5054	D-sorbitol biosynthesis I	PGLUCISOM-RXN|SORBITOL-6-PHOSPHATASE-RXN|ALDOSE-6-PHOSPHATE-REDUCTASE-NADPH-RXN
PWY-7105	olivetol biosynthesis	RXN-13666|RXN-13665|RXN-13664|RXN-13663|RXN-13662
PWY-5133	colupulone and cohumulone biosynthesis	RXN-18449|RXN-18447|RXN-7813|RXN-7812|RXN-7809|RXN-7805
PWY-5808	hyperforin and adhyperforin biosynthesis	RXN-7810|RXN-7811|RXN-13549|2.3.1.156-RXN|RXN-9135|RXN-7813|RXN-7812|RXN-7805
PWY-8265	roxarsone (and nitarsone) degradation IV	RXN-22375|RXN-22374|RXN-22367|RXN-22373|RXN-22357|RXN-22355
PWY-5132	lupulone and humulone biosynthesis	RXN-18446|RXN-18441|RXN-7807|RXN-7810|RXN-7811|2.3.1.156-RXN
PWY-5140	cannabinoid biosynthesis	RXN-23071|RXN-23070|RXN-14172|RXN-13663|RXN-13662|RXN-13612|RXN-7857|RXN-7858|RXN-7859|RXN-7856|RXN-7855|RXN-7854|RXN-7853
PWY-7857	adlupulone and adhumulone biosynthesis	RXN-18452|RXN-18448|RXN-18439|RXN-18442|RXN-18445|RXN-18450
PWY-7765	3-hydroxy-4-methyl-anthranilate biosynthesis II	RXN-17500|RXN-17499|RXN-8665|ARYLFORMAMIDASE-RXN|KYNURENINE-3-MONOOXYGENASE-RXN
PWY-8262	roxarsone (and nitarsone) degradation III	RXN-22357|RXN-22356|RXN-22355|RXN-22354
PWY-7717	3-hydroxy-4-methyl-anthranilate biosynthesis I	RXN-17072|RXN-8665|ARYLFORMAMIDASE-RXN|KYNURENINE-3-MONOOXYGENASE-RXN|RXN-17069|RXN-17068
PWY-5002	tetrahydroxyxanthone biosynthesis (from 3-hydroxybenzoate)	RXN-7487|RXN-7486|RXN-7484|2.3.1.151-RXN|RXN-7488
PWY-5001	tetrahydroxyxanthone biosynthesis (from benzoate)	RXN-7485|RXN-7483|RXN-7482|RXN-7481|BENZOATE--COA-LIGASE-RXN
PWY-7550	ergothioneine biosynthesis II (fungi)	RXN-18089|RXN-18088|RXN-15804|RXN-15801|RXN-14431
PWY-8261	roxarsone degradation II	RXN1G01-63
PWY-7255	ergothioneine biosynthesis I (bacteria)	RXN-18089|RXN-18088|RXN-15804|GLUTCYSLIG-RXN|RXN-14431|RXN-14430|RXN-14429
PWY-7614	methiin metabolism	RXN-16203|RXN-16202|RXN-16201|RXN-16199|RXN-16176|RXN-8908|RXN-8899
PWY-8301	S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine biosynthesis	RXN-19605|RXN-19604
PWY-5389	3-methylthiopropanoate biosynthesis	R146-RXN
PWY-5708	ethiin metabolism	RXN-16200|RXN-8899|RXN-8916|RXN-8915|RXN-8919
PWY-6900	(Z)-butanethial-S-oxide biosynthesis	RXN-12632|RXN-12633
PWY-5707	propanethial S-oxide biosynthesis	RXN-16190|RXN-16191|RXN-16192|RXN-16193|RXN-8899|RXN-8912|RXN-8911|RXN-8910|RXN-8909
PWY-5487	4-nitrophenol degradation I	MALEYLACETATE-REDUCTASE-RXN|1.2.1.61-RXN|RXN-8740|1.6.5.6-RXN|RXN-8739
PWY-6539	(Z)-phenylmethanethial S-oxide biosynthesis	RXN-8899|RXN-11524|RXN-11526|RXN-11525
PWY-8001	felinine and 3-methyl-3-sulfanylbutan-1-ol biosynthesis	RXN-19732|RXN-19731|RXN-15127|RXN-15124|RXN-19546
PWY-5706	alliin metabolism	RXN-16193|RXN-16198|RXN-16197|RXN-16195|RXN-16194|RXN-8905|RXN-8902|RXN-8901|RXN-8899|RXN-8900|RXN-8898
PWY-8357	protectin biosynthesis	RXN-23030|RXN-23029|RXN-16138|RXN66-510|RXN-23005|RXN-23024
PWY-5488	4-nitrophenol degradation II	RXN-10137|RXN-11965|1.6.5.7-RXN|MALEYLACETATE-REDUCTASE-RXN|4-NITROPHENOL-2-MONOOXYGENASE-RXN
PWY66-394	aspirin triggered resolvin E biosynthesis	RXN-20582|RXN-16139|RXN66-547|RXN66-494|RXN66-495|RXN66-496
PWY-8356	maresin biosynthesis	RXN-23019|RXN-23020|RXN-23010|RXN-23009|RXN-16138
PWY66-393	15-epi-lipoxin biosynthesis	RXN-20581|RXN-20580|RXN66-487|RXN66-488|RXN66-489
PWY66-397	resolvin D biosynthesis	RXN-16138|RXN-16206|RXN66-512|RXN66-518|RXN66-519|RXN66-513|RXN66-514|RXN66-515|RXN66-516|RXN66-510|RXN66-511
PWY-5636	2-nitrophenol degradation	2-NITROPHENOL-2-MONOOXYGENASE-RXN
PWY-8355	peptido-conjugates in tissue regeneration biosynthesis	RXN-23018|RXN-23017|RXN-23016|RXN-23015|RXN-23014|RXN-23013|RXN-23012|RXN-16138|RXN66-514|RXN66-511|RXN-16206|RXN-23003|RXN-23010|RXN-23009|RXN-23004|RXN-23005|RXN66-510
PWY66-392	lipoxin biosynthesis	RXN-20579|RXN-20578|RXN66-492|RXN-20577|RXN-8647|ARACHIDONATE-5-LIPOXYGENASE-RXN|ARACHIDONATE-15-LIPOXYGENASE-RXN|RXN66-490|RXN66-491|RXN66-493|RXN66-486
PWY66-395	aspirin triggered resolvin D biosynthesis	RXN-16138|RXN66-503|RXN66-504|RXN66-505|RXN66-506|RXN66-498|RXN66-499|RXN66-500|RXN66-501|RXN66-502
PWY-7621	autoinducer CAI-1 biosynthesis	RXN-16242|RXN-16240|RXN-16241
